Date	Price	Open	High	Low	Vol.	Change %
"May 21, 2018"	0.023632	0.023871	0.023889	0.023179	9.92	-0.01
"May 20, 2018"	0.02388	0.024	0.024125	0.023798	6.44	-0.01
"May 19, 2018"	0.024	0.024755	0.024845	0.0239	9.92	-0.03
"May 18, 2018"	0.024749	0.023625	0.0257	0.0232	23.15	0.05
"May 17, 2018"	0.023673	0.02381	0.02433	0.023603	9.18	-0.01
"May 16, 2018"	0.023805	0.023965	0.024133	0.023564	9.20	-0.01
"May 15, 2018"	0.023965	0.024553	0.024995	0.0238	11.43	-0.02
"May 14, 2018"	0.024553	0.02389	0.0248	0.023522	13.24	0.03
"May 13, 2018"	0.02389	0.023715	0.024564	0.0237	7.60	0.01
"May 12, 2018"	0.023715	0.023422	0.023951	0.023125	9.70	0.01
"May 11, 2018"	0.023422	0.024001	0.024051	0.023015	13.99	-0.02
"May 10, 2018"	0.024001	0.024294	0.024987	0.024001	10.74	-0.01
"May 09, 2018"	0.024294	0.024341	0.0251	0.023925	8.25	0.00
"May 08, 2018"	0.024341	0.024832	0.024985	0.024059	10.34	-0.02
"May 07, 2018"	0.024888	0.02443	0.025098	0.023989	13.60	0.02
"May 06, 2018"	0.02447	0.0245	0.025359	0.0243	10.54	0.00
"May 05, 2018"	0.0245	0.024945	0.025792	0.0245	18.93	-0.02
"May 04, 2018"	0.024945	0.025175	0.025785	0.024726	16.00	-0.01
"May 03, 2018"	0.025175	0.026913	0.02699	0.025016	21.10	-0.06
"May 02, 2018"	0.026913	0.02629	0.0275	0.026281	14.58	0.02
"May 01, 2018"	0.02629	0.02602	0.026691	0.02562	11.17	0.01
"Apr 30, 2018"	0.026065	0.02714	0.0276	0.0259	21.53	-0.04
"Apr 29, 2018"	0.02714	0.027865	0.02794	0.026349	20.90	-0.03
"Apr 28, 2018"	0.027865	0.02805	0.028397	0.0273	13.01	-0.01
"Apr 27, 2018"	0.02805	0.0289	0.028997	0.027559	17.48	-0.03
"Apr 26, 2018"	0.0289	0.0288	0.031499	0.028375	27.40	0.00
"Apr 25, 2018"	0.0288	0.030285	0.030291	0.0272	45.62	-0.05
"Apr 24, 2018"	0.03024	0.031508	0.032	0.030125	20.79	-0.04
"Apr 23, 2018"	0.031508	0.03054	0.031975	0.02808	20.43	0.03
"Apr 22, 2018"	0.030535	0.028625	0.031783	0.024658	34.21	0.07
"Apr 21, 2018"	0.028625	0.030564	0.0307	0.02765	23.07	-0.06
"Apr 20, 2018"	0.030564	0.028592	0.0307	0.028557	33.07	0.07
"Apr 19, 2018"	0.028592	0.02801	0.028972	0.027494	17.15	0.02
"Apr 18, 2018"	0.02801	0.0247	0.029048	0.0247	45.20	0.13
"Apr 17, 2018"	0.0247	0.024055	0.024974	0.023995	14.49	0.03
"Apr 16, 2018"	0.024055	0.02402	0.0243	0.023777	7.54	0.00
"Apr 15, 2018"	0.02402	0.0238	0.024486	0.0237	7.81	0.01
"Apr 14, 2018"	0.0238	0.02388	0.024252	0.0237	5.72	0.00
"Apr 13, 2018"	0.02388	0.024349	0.0246	0.023802	14.41	-0.02
"Apr 12, 2018"	0.024349	0.02426	0.02472	0.02379	23.00	0.00
"Apr 11, 2018"	0.02426	0.024101	0.024339	0.0237	16.89	0.01
"Apr 10, 2018"	0.024101	0.024505	0.0246	0.02403	10.69	-0.02
"Apr 09, 2018"	0.024505	0.02465	0.0251	0.024428	4.72	-0.01
"Apr 08, 2018"	0.02465	0.02455	0.024781	0.02403	4.26	0.00
"Apr 07, 2018"	0.02455	0.02442	0.024824	0.024293	4.80	0.01
"Apr 06, 2018"	0.02442	0.025443	0.026	0.0244	16.81	-0.04
"Apr 05, 2018"	0.025443	0.024805	0.02571	0.0248	6.21	0.03
"Apr 04, 2018"	0.024805	0.025439	0.025478	0.0248	7.18	-0.02
"Apr 03, 2018"	0.025439	0.024975	0.025478	0.0247	9.01	0.02
"Apr 02, 2018"	0.024975	0.02559	0.025775	0.0249	9.21	-0.02
"Apr 01, 2018"	0.02559	0.02563	0.026	0.02515	10.82	0.00
"Mar 31, 2018"	0.02563	0.025085	0.0258	0.024903	10.83	0.02
"Mar 30, 2018"	0.02506	0.0247	0.025307	0.024	26.10	0.01
"Mar 29, 2018"	0.0247	0.025039	0.025299	0.02448	15.25	-0.01
"Mar 28, 2018"	0.025039	0.024	0.025227	0.023864	9.97	0.04
"Mar 27, 2018"	0.024	0.02395	0.02428	0.023102	21.26	0.00
"Mar 26, 2018"	0.02395	0.024881	0.024975	0.0238	10.95	-0.04
"Mar 25, 2018"	0.024881	0.0242	0.024904	0.023816	9.56	0.03
"Mar 24, 2018"	0.0242	0.0241	0.024318	0.023875	6.95	0.00
"Mar 23, 2018"	0.0241	0.024204	0.0252	0.023641	13.87	0.00
"Mar 22, 2018"	0.024204	0.024429	0.024722	0.023879	8.93	-0.01
"Mar 21, 2018"	0.024429	0.025015	0.025959	0.02426	18.78	-0.02
"Mar 20, 2018"	0.025015	0.025212	0.025812	0.0246	11.29	-0.01
"Mar 19, 2018"	0.025212	0.025415	0.025899	0.024622	18.86	-0.01
"Mar 18, 2018"	0.025415	0.024915	0.0255	0.0234	29.96	0.02
"Mar 17, 2018"	0.024915	0.025863	0.02604	0.0247	14.07	-0.04
"Mar 16, 2018"	0.025863	0.02568	0.026002	0.024935	18.47	0.01
"Mar 15, 2018"	0.02568	0.025982	0.027385	0.024935	30.71	-0.01
"Mar 14, 2018"	0.025981	0.026917	0.02747	0.02565	36.03	-0.03
"Mar 13, 2018"	0.026917	0.028162	0.028277	0.0269	23.90	-0.04
"Mar 12, 2018"	0.028162	0.029307	0.0294	0.027795	28.96	-0.04
"Mar 11, 2018"	0.029307	0.028876	0.029581	0.0288	13.47	0.01
"Mar 10, 2018"	0.028876	0.030741	0.031295	0.0288	20.07	-0.06
"Mar 09, 2018"	0.030741	0.029541	0.030827	0.02861	50.93	0.04
"Mar 08, 2018"	0.029541	0.034045	0.034055	0.029402	49.21	-0.13
"Mar 07, 2018"	0.034045	0.032045	0.034298	0.031859	43.91	0.06
"Mar 06, 2018"	0.032035	0.032245	0.032517	0.031443	13.95	0.00
"Mar 05, 2018"	0.032186	0.031895	0.03281	0.0309	32.90	0.01
"Mar 04, 2018"	0.031895	0.030505	0.032289	0.0303	25.76	0.05
"Mar 03, 2018"	0.030505	0.0311	0.03288	0.03025	47.63	-0.02
"Mar 02, 2018"	0.0311	0.02865	0.031786	0.02831	59.27	0.09
"Mar 01, 2018"	0.02865	0.027461	0.0287	0.027351	18.26	0.04
"Feb 28, 2018"	0.027461	0.028144	0.02826	0.027266	14.45	-0.02
"Feb 27, 2018"	0.028144	0.028198	0.029	0.0277	13.12	0.00
"Feb 26, 2018"	0.028198	0.02896	0.029	0.027892	22.80	-0.03
"Feb 25, 2018"	0.02896	0.02756	0.02896	0.027555	9.86	0.05
"Feb 24, 2018"	0.02756	0.027367	0.028209	0.02695	23.63	0.01
"Feb 23, 2018"	0.027367	0.027795	0.02845	0.027	23.54	-0.01
"Feb 22, 2018"	0.027711	0.029391	0.029391	0.0277	24.87	-0.06
"Feb 21, 2018"	0.029391	0.0265	0.029655	0.02605	42.22	0.11
"Feb 20, 2018"	0.0265	0.02801	0.02808	0.02635	18.50	-0.05
"Feb 19, 2018"	0.02801	0.028265	0.02899	0.02797	10.11	-0.01
"Feb 18, 2018"	0.028265	0.02894	0.029122	0.028	15.07	-0.02
"Feb 17, 2018"	0.02894	0.028815	0.0305	0.0287	27.84	0.00
"Feb 16, 2018"	0.028815	0.0295	0.029666	0.0281	19.14	-0.02
"Feb 15, 2018"	0.0295	0.028885	0.0298	0.027511	28.23	0.02
"Feb 14, 2018"	0.028885	0.027244	0.029297	0.027244	33.65	0.06
"Feb 13, 2018"	0.027244	0.027764	0.027862	0.027	19.36	-0.02
"Feb 12, 2018"	0.027764	0.028224	0.02871	0.02759	14.81	-0.02
"Feb 11, 2018"	0.028224	0.028894	0.028985	0.0276	21.09	-0.02
"Feb 10, 2018"	0.028894	0.029655	0.029939	0.028833	24.13	-0.03
"Feb 09, 2018"	0.029655	0.029958	0.03045	0.0289	26.55	-0.01
"Feb 08, 2018"	0.029958	0.027216	0.0301	0.027216	40.57	0.10
"Feb 07, 2018"	0.027216	0.027238	0.027951	0.02595	34.80	0.00
"Feb 06, 2018"	0.027238	0.025885	0.027312	0.024355	56.00	0.05
"Feb 05, 2018"	0.025885	0.026607	0.026674	0.024807	42.75	-0.03
"Feb 04, 2018"	0.026607	0.027457	0.0277	0.026321	22.60	-0.03
"Feb 03, 2018"	0.027457	0.026575	0.027778	0.0262	21.68	0.03
"Feb 02, 2018"	0.026575	0.0264	0.027695	0.023835	55.22	0.01
"Feb 01, 2018"	0.0264	0.026625	0.027425	0.0261	25.75	-0.01
"Jan 31, 2018"	0.026625	0.02712	0.02782	0.02655	19.80	-0.02
"Jan 30, 2018"	0.02712	0.02802	0.028254	0.0267	30.63	-0.03
"Jan 29, 2018"	0.02802	0.028154	0.0285	0.02778	15.59	0.00
"Jan 28, 2018"	0.028154	0.028255	0.028875	0.0277	20.20	0.00
"Jan 27, 2018"	0.02816	0.029196	0.02931	0.0281	16.98	-0.04
"Jan 26, 2018"	0.029196	0.028372	0.02942	0.027769	34.84	0.03
"Jan 25, 2018"	0.028372	0.028045	0.028377	0.02772	13.48	0.01
"Jan 24, 2018"	0.028045	0.028466	0.028914	0.027977	15.25	-0.01
"Jan 23, 2018"	0.028466	0.029095	0.029322	0.027713	30.33	-0.02
"Jan 22, 2018"	0.029095	0.030016	0.030117	0.0284	35.82	-0.03
"Jan 21, 2018"	0.030016	0.030064	0.030601	0.0295	25.65	0.00
"Jan 20, 2018"	0.030064	0.03155	0.032153	0.0295	64.91	-0.05
"Jan 19, 2018"	0.03155	0.027833	0.032105	0.027671	53.98	0.13
"Jan 18, 2018"	0.027833	0.028697	0.0293	0.027409	49.84	-0.03
"Jan 17, 2018"	0.028697	0.028	0.0294	0.02555	70.99	0.02
"Jan 16, 2018"	0.028	0.030324	0.03189	0.025328	133.69	-0.08
"Jan 15, 2018"	0.030324	0.02892	0.03168	0.0286	59.30	0.05
"Jan 14, 2018"	0.02898	0.02929	0.03055	0.0286	35.52	-0.01
"Jan 13, 2018"	0.02929	0.02825	0.02999	0.027903	53.61	0.04
"Jan 12, 2018"	0.028249	0.026486	0.0284	0.0262	28.74	0.06
"Jan 11, 2018"	0.026545	0.027188	0.02841	0.0263	42.38	-0.02
"Jan 10, 2018"	0.02719	0.0284	0.02921	0.02704	55.58	-0.04
"Jan 09, 2018"	0.0284	0.0268	0.02962	0.02621	101.83	0.06
"Jan 08, 2018"	0.0268	0.02455	0.0273	0.0244	46.46	0.09
"Jan 07, 2018"	0.02455	0.02289	0.02549	0.02289	70.08	0.07
"Jan 06, 2018"	0.02289	0.02108	0.02357	0.0205	51.70	0.09
"Jan 05, 2018"	0.02108	0.02448	0.0246	0.02065	62.95	-0.14
"Jan 04, 2018"	0.02448	0.02541	0.02583	0.02426	41.00	-0.04
"Jan 03, 2018"	0.02541	0.02474	0.026	0.02388	43.84	0.03
"Jan 02, 2018"	0.02474	0.02527	0.0269	0.02304	94.80	-0.02
"Jan 01, 2018"	0.02527	0.02382	0.0256	0.02376	30.10	0.06
"Dec 31, 2017"	0.02382	0.02435	0.02479	0.02376	28.43	-0.02
"Dec 30, 2017"	0.02435	0.02444	0.02495	0.0236	45.01	0.00
"Dec 29, 2017"	0.02444	0.02452	0.02504	0.0238	47.48	0.00
"Dec 28, 2017"	0.02452	0.02434	0.02509	0.0231	32.52	0.01
"Dec 27, 2017"	0.02434	0.02277	0.02495	0.02277	53.87	0.07
"Dec 26, 2017"	0.02277	0.02446	0.02453	0.02198	48.53	-0.07
"Dec 25, 2017"	0.02446	0.02439	0.0249	0.02395	28.81	0.00
"Dec 24, 2017"	0.02439	0.02453	0.0255	0.0235	53.77	-0.01
"Dec 23, 2017"	0.02453	0.02395	0.02558	0.0236	59.31	0.02
"Dec 22, 2017"	0.02395	0.02672	0.02673	0.02071	171.61	-0.10
"Dec 21, 2017"	0.02672	0.02867	0.0289	0.02468	114.23	-0.07
"Dec 20, 2017"	0.02867	0.0205	0.0288	0.01969	302.75	0.40
"Dec 19, 2017"	0.0205	0.0196	0.021	0.01935	97.21	0.05
"Dec 18, 2017"	0.0196	0.01825	0.01975	0.01781	67.66	0.07
"Dec 17, 2017"	0.01825	0.01683	0.01868	0.01669	92.67	0.08
"Dec 16, 2017"	0.01683	0.01766	0.01859	0.01635	64.09	-0.05
"Dec 15, 2017"	0.01766	0.01959	0.01959	0.0165	83.02	-0.10
"Dec 14, 2017"	0.01959	0.01854	0.02048	0.01835	111.80	0.06
"Dec 13, 2017"	0.01854	0.018	0.01988	0.01725	107.34	0.03
"Dec 12, 2017"	0.018	0.01653	0.01862	0.01653	107.25	0.09
"Dec 11, 2017"	0.01653	0.01607	0.01658	0.0155	63.29	0.03
"Dec 10, 2017"	0.01607	0.0173	0.0181	0.01573	58.09	-0.07
"Dec 09, 2017"	0.0173	0.01657	0.01904	0.01627	73.89	0.04
"Dec 08, 2017"	0.01657	0.01542	0.0179	0.01455	117.93	0.07
"Dec 07, 2017"	0.01542	0.0186	0.0197	0.01522	194.69	-0.17
"Dec 06, 2017"	0.0186	0.0211	0.0225	0.01807	259.79	-0.12
"Dec 05, 2017"	0.0211	0.01796	0.02125	0.01782	148.69	0.17
"Dec 04, 2017"	0.01796	0.01749	0.018	0.01724	30.07	0.03
"Dec 03, 2017"	0.01749	0.01836	0.01882	0.01715	63.05	-0.05
"Dec 02, 2017"	0.01836	0.01742	0.0185	0.01691	39.61	0.05
"Dec 01, 2017"	0.01742	0.01752	0.01812	0.0171	50.40	-0.01
"Nov 30, 2017"	0.01752	0.0171	0.01873	0.0167	90.69	0.02
"Nov 29, 2017"	0.0171	0.01983	0.02009	0.0169	140.81	-0.14
"Nov 28, 2017"	0.01983	0.01778	0.02	0.01766	128.79	0.12
"Nov 27, 2017"	0.01778	0.0175	0.01778	0.01666	52.92	0.02
"Nov 26, 2017"	0.0175	0.01913	0.01929	0.01708	59.06	-0.09
"Nov 25, 2017"	0.01913	0.01929	0.0201	0.01901	44.53	-0.01
"Nov 24, 2017"	0.01929	0.01968	0.01997	0.01876	51.33	-0.02
"Nov 23, 2017"	0.01968	0.02005	0.021	0.0191	87.07	-0.02
"Nov 22, 2017"	0.02005	0.01757	0.02105	0.01728	165.47	0.14
"Nov 21, 2017"	0.01757	0.01652	0.0176	0.0165	62.18	0.06
"Nov 20, 2017"	0.01652	0.01613	0.01722	0.01599	50.53	0.02
"Nov 19, 2017"	0.01613	0.01682	0.01724	0.01566	47.54	-0.04
"Nov 18, 2017"	0.01682	0.0165	0.01753	0.01609	79.51	0.02
"Nov 17, 2017"	0.0165	0.01525	0.0165	0.01494	49.54	0.08
"Nov 16, 2017"	0.01525	0.01661	0.01766	0.0147	91.85	-0.08
"Nov 15, 2017"	0.01661	0.01846	0.01849	0.01621	75.32	-0.10
"Nov 14, 2017"	0.01846	0.01891	0.019	0.0174	63.61	-0.02
"Nov 13, 2017"	0.01891	0.02107	0.0225	0.01825	162.06	-0.10
"Nov 12, 2017"	0.02107	0.01886	0.0219	0.01834	210.52	0.12
"Nov 11, 2017"	0.01886	0.01601	0.02	0.01593	139.76	0.18
"Nov 10, 2017"	0.01601	0.01687	0.017	0.0155	110.57	-0.05
"Nov 09, 2017"	0.01687	0.01524	0.01725	0.015	109.18	0.11
"Nov 08, 2017"	0.01524	0.01385	0.01565	0.01287	153.21	0.10
"Nov 07, 2017"	0.01385	0.01459	0.01489	0.01325	106.41	-0.05
"Nov 06, 2017"	0.01459	0.01165	0.0146	0.01159	118.53	0.25
"Nov 05, 2017"	0.01165	0.01182	0.01192	0.01138	37.98	-0.01
"Nov 04, 2017"	0.01182	0.01222	0.01248	0.01157	36.23	-0.03
"Nov 03, 2017"	0.01222	0.01177	0.0125	0.01145	61.62	0.04
"Nov 02, 2017"	0.01177	0.01269	0.01279	0.01115	116.22	-0.07
"Nov 01, 2017"	0.01269	0.01356	0.01374	0.01255	55.11	-0.06
"Oct 31, 2017"	0.01356	0.01449	0.01459	0.01354	44.08	-0.06
"Oct 30, 2017"	0.01449	0.0143	0.01475	0.01425	33.02	0.01
"Oct 29, 2017"	0.0143	0.01492	0.01523	0.01428	35.08	-0.04
"Oct 28, 2017"	0.01492	0.015	0.01523	0.0148	23.59	-0.01
"Oct 27, 2017"	0.015	0.015	0.01527	0.01462	24.16	0.00
"Oct 26, 2017"	0.015	0.01521	0.01562	0.01474	33.83	-0.01
"Oct 25, 2017"	0.01521	0.01596	0.0175	0.0152	82.10	-0.05
"Oct 24, 2017"	0.01596	0.01442	0.01635	0.01431	64.74	0.11
"Oct 23, 2017"	0.01442	0.01441	0.01474	0.01411	34.00	0.00
"Oct 22, 2017"	0.01441	0.0146	0.01515	0.0142	56.26	-0.01
"Oct 21, 2017"	0.0146	0.01502	0.0151	0.01403	54.22	-0.03
"Oct 20, 2017"	0.01502	0.01551	0.0165	0.0149	53.91	-0.03
"Oct 19, 2017"	0.01551	0.01599	0.01637	0.01543	35.73	-0.03
"Oct 18, 2017"	0.01599	0.01621	0.01687	0.01591	39.61	-0.01
"Oct 17, 2017"	0.01621	0.01657	0.01747	0.0161	38.07	-0.02
"Oct 16, 2017"	0.01657	0.01668	0.01738	0.01645	35.17	-0.01
"Oct 15, 2017"	0.01668	0.01716	0.0176	0.01656	24.72	-0.03
"Oct 14, 2017"	0.01716	0.01682	0.01795	0.01636	33.97	0.02
"Oct 13, 2017"	0.01682	0.01598	0.01723	0.0148	102.26	0.05
"Oct 12, 2017"	0.01598	0.01809	0.01818	0.01598	45.47	-0.12
"Oct 11, 2017"	0.01809	0.01824	0.0184	0.01794	21.50	-0.01
"Oct 10, 2017"	0.01824	0.01781	0.01843	0.01734	36.12	0.02
"Oct 09, 2017"	0.01781	0.01945	0.01963	0.01721	60.66	-0.08
"Oct 08, 2017"	0.01945	0.02057	0.02069	0.01945	28.08	-0.05
"Oct 07, 2017"	0.02057	0.02076	0.02116	0.0205	17.98	-0.01
"Oct 06, 2017"	0.02076	0.02116	0.02125	0.02066	18.27	-0.02
"Oct 05, 2017"	0.02116	0.0214	0.02151	0.0206	21.84	-0.01
"Oct 04, 2017"	0.0214	0.02168	0.02194	0.021	24.92	-0.01
"Oct 03, 2017"	0.02168	0.02081	0.0224	0.0202	51.13	0.04
"Oct 02, 2017"	0.02081	0.02119	0.02133	0.02055	30.02	-0.02
"Oct 01, 2017"	0.02119	0.02208	0.02214	0.02112	22.01	-0.04
"Sep 30, 2017"	0.02208	0.02273	0.0228	0.0215	38.81	-0.03
"Sep 29, 2017"	0.02273	0.02341	0.02367	0.0222	36.59	-0.03
"Sep 28, 2017"	0.02341	0.02442	0.02442	0.02323	38.30	-0.04
"Sep 27, 2017"	0.02442	0.02402	0.0249	0.02365	38.80	0.02
"Sep 26, 2017"	0.02402	0.02397	0.0243	0.0236	23.95	0.00
"Sep 25, 2017"	0.02397	0.02433	0.02447	0.02364	17.35	-0.01
"Sep 24, 2017"	0.02433	0.02428	0.02474	0.02395	14.91	0.00
"Sep 23, 2017"	0.02428	0.0243	0.02456	0.02392	21.18	0.00
"Sep 22, 2017"	0.0243	0.02372	0.02448	0.02355	22.57	0.02
"Sep 21, 2017"	0.02372	0.02475	0.0249	0.0235	30.89	-0.04
"Sep 20, 2017"	0.02475	0.0251	0.02526	0.02416	22.28	-0.01
"Sep 19, 2017"	0.0251	0.02493	0.02544	0.0241	41.15	0.01
"Sep 18, 2017"	0.02493	0.02571	0.02627	0.02489	47.17	-0.03
"Sep 17, 2017"	0.02571	0.02608	0.02621	0.0255	30.22	-0.01
"Sep 16, 2017"	0.02608	0.02703	0.0276	0.026	46.83	-0.04
"Sep 15, 2017"	0.02703	0.02655	0.02761	0.0245	144.38	0.02
"Sep 14, 2017"	0.02655	0.02855	0.03094	0.02655	270.48	-0.07
"Sep 13, 2017"	0.02855	0.0268	0.02875	0.0256	172.36	0.07
"Sep 12, 2017"	0.0268	0.0267	0.02725	0.026	41.37	0.00
"Sep 11, 2017"	0.0267	0.02663	0.02696	0.02631	24.34	0.00
"Sep 10, 2017"	0.02663	0.02674	0.02717	0.0257	51.34	0.00
"Sep 09, 2017"	0.02674	0.02728	0.0276	0.02651	41.59	-0.02
"Sep 08, 2017"	0.02728	0.02636	0.02902	0.02601	163.67	0.03
"Sep 07, 2017"	0.02636	0.02662	0.02681	0.0257	47.43	-0.01
"Sep 06, 2017"	0.02662	0.02709	0.02721	0.0257	70.17	-0.02
"Sep 05, 2017"	0.02709	0.025	0.02775	0.02372	140.43	0.08
"Sep 04, 2017"	0.025	0.02746	0.02769	0.0242	173.88	-0.09
"Sep 03, 2017"	0.02746	0.0272	0.02779	0.025	157.56	0.01
"Sep 02, 2017"	0.0272	0.02906	0.02911	0.02691	211.45	-0.06
"Sep 01, 2017"	0.02906	0.0298	0.03151	0.02872	187.89	-0.02
"Aug 31, 2017"	0.0298	0.02918	0.031	0.02867	180.92	0.02
"Aug 30, 2017"	0.02918	0.02893	0.03005	0.02658	175.39	0.01
"Aug 29, 2017"	0.02893	0.03273	0.0331	0.02778	320.89	-0.12
"Aug 28, 2017"	0.03273	0.03008	0.03558	0.02971	619.60	0.09
"Aug 27, 2017"	0.03008	0.03175	0.03201	0.0286	271.20	-0.05
"Aug 26, 2017"	0.03175	0.0247	0.0348	0.02384	1.00M	0.29
"Aug 25, 2017"	0.0247	0.01986	0.0251	0.01918	319.09	0.24
"Aug 24, 2017"	0.01986	0.02176	0.02261	0.0185	284.06	-0.09
"Aug 23, 2017"	0.02176	0.0222	0.0244	0.0205	316.94	-0.02
"Aug 22, 2017"	0.0222	0.01945	0.0251	0.0185	711.72	0.14
"Aug 21, 2017"	0.01945	0.01342	0.02448	0.0132	1.36M	0.45
"Aug 20, 2017"	0.01342	0.01338	0.01373	0.0126	78.38	0.00
"Aug 19, 2017"	0.01338	0.01133	0.01411	0.01132	174.15	0.18
"Aug 18, 2017"	0.01133	0.01102	0.0122	0.01093	118.35	0.03
"Aug 17, 2017"	0.01102	0.01114	0.01135	0.0109	56.64	-0.01
"Aug 16, 2017"	0.01114	0.01172	0.0121	0.011	71.60	-0.05
"Aug 15, 2017"	0.01172	0.01152	0.012	0.011	93.68	0.02
"Aug 14, 2017"	0.01152	0.01173	0.01227	0.01056	92.35	-0.02
"Aug 13, 2017"	0.01173	0.01271	0.01283	0.011	170.68	-0.08
"Aug 12, 2017"	0.01271	0.01389	0.01423	0.012	154.66	-0.09
"Aug 11, 2017"	0.01389	0.01441	0.01456	0.0138	49.44	-0.04
"Aug 10, 2017"	0.01441	0.01524	0.01535	0.01434	59.49	-0.05
"Aug 09, 2017"	0.01524	0.0152	0.01574	0.015	52.61	0.00
"Aug 08, 2017"	0.0152	0.01487	0.0155	0.01441	63.75	0.02
"Aug 07, 2017"	0.01487	0.01482	0.01489	0.0138	59.74	0.00
"Aug 06, 2017"	0.01482	0.01488	0.01522	0.0145	30.27	0.00
"Aug 05, 2017"	0.01488	0.01576	0.01595	0.0148	52.19	-0.06
"Aug 04, 2017"	0.01576	0.01554	0.01584	0.01501	50.55	0.01
"Aug 03, 2017"	0.01554	0.01619	0.01624	0.01543	33.58	-0.04
"Aug 02, 2017"	0.01619	0.01624	0.01636	0.01568	47.12	0.00
"Aug 01, 2017"	0.01624	0.0139	0.0165	0.0139	146.35	0.17
"Jul 31, 2017"	0.0139	0.01445	0.01504	0.01362	94.90	-0.04
"Jul 30, 2017"	0.01445	0.01614	0.01624	0.0143	92.40	-0.10
"Jul 29, 2017"	0.01614	0.01577	0.01633	0.01547	39.15	0.02
"Jul 28, 2017"	0.01577	0.01709	0.01709	0.01517	154.46	-0.08
"Jul 27, 2017"	0.01709	0.01825	0.0183	0.01685	121.29	-0.06
"Jul 26, 2017"	0.01825	0.0159	0.0198	0.0157	232.90	0.15
"Jul 25, 2017"	0.0159	0.01651	0.01662	0.015	83.20	-0.04
"Jul 24, 2017"	0.01651	0.01549	0.01666	0.01537	81.17	0.07
"Jul 23, 2017"	0.01549	0.01578	0.01585	0.01535	43.35	-0.02
"Jul 22, 2017"	0.01578	0.01508	0.01593	0.01452	63.45	0.05
"Jul 21, 2017"	0.01508	0.01432	0.01521	0.01431	58.89	0.05
"Jul 20, 2017"	0.01432	0.01544	0.01584	0.0141	128.55	-0.07
"Jul 19, 2017"	0.01544	0.0159	0.01606	0.01525	57.38	-0.03
