Date	Price	Open	High	Low	Vol.	Change %
"Jul 18, 2017"	0.0159	0.01567	0.0161	0.01518	68.27	0.01
"Jul 17, 2017"	0.01567	0.0153	0.01612	0.0151	86.82	0.02
"Jul 16, 2017"	0.0153	0.01614	0.0162	0.01513	73.97	-0.05
"Jul 15, 2017"	0.01614	0.01603	0.0162	0.01576	42.96	0.01
"Jul 14, 2017"	0.01603	0.01629	0.0164	0.0158	35.00	-0.02
"Jul 13, 2017"	0.01629	0.01698	0.0171	0.01596	61.43	-0.04
"Jul 12, 2017"	0.01698	0.016	0.01705	0.0157	85.54	0.06
"Jul 11, 2017"	0.016	0.017	0.01729	0.0151	169.52	-0.06
"Jul 10, 2017"	0.017	0.01795	0.01804	0.01685	76.22	-0.05
"Jul 09, 2017"	0.01795	0.01808	0.0185	0.01754	60.95	-0.01
"Jul 08, 2017"	0.01808	0.01777	0.01819	0.01685	83.94	0.02
"Jul 07, 2017"	0.01777	0.0193	0.01967	0.01761	152.97	-0.08
"Jul 06, 2017"	0.0193	0.01772	0.01941	0.01762	160.77	0.09
"Jul 05, 2017"	0.01772	0.0175	0.01845	0.01747	115.95	0.01
"Jul 04, 2017"	0.0175	0.0171	0.01777	0.01701	62.97	0.02
"Jul 03, 2017"	0.0171	0.0171	0.01744	0.01689	57.95	0.00
"Jul 02, 2017"	0.0171	0.0171	0.0174	0.01686	56.44	0.00
"Jul 01, 2017"	0.0171	0.01786	0.01789	0.01671	61.17	-0.04
"Jun 30, 2017"	0.01786	0.01782	0.0183	0.01762	43.13	0.00
"Jun 29, 2017"	0.01782	0.01845	0.01888	0.0177	72.13	-0.03
"Jun 28, 2017"	0.01845	0.0172	0.01852	0.01702	78.79	0.07
"Jun 27, 2017"	0.0172	0.01794	0.01811	0.01665	96.64	-0.04
"Jun 26, 2017"	0.01794	0.01802	0.01884	0.01688	140.05	0.00
"Jun 25, 2017"	0.01802	0.0186	0.0187	0.01795	57.40	-0.03
"Jun 24, 2017"	0.0186	0.01903	0.01917	0.0184	54.51	-0.02
"Jun 23, 2017"	0.01903	0.01864	0.01925	0.01844	64.61	0.02
"Jun 22, 2017"	0.01864	0.0184	0.01884	0.01819	53.35	0.01
"Jun 21, 2017"	0.0184	0.019	0.01931	0.0178	116.32	-0.03
"Jun 20, 2017"	0.019	0.01949	0.02023	0.0187	155.31	-0.03
"Jun 19, 2017"	0.01949	0.01987	0.02022	0.01917	122.42	-0.02
"Jun 18, 2017"	0.01987	0.01999	0.0205	0.01962	79.04	-0.01
"Jun 17, 2017"	0.01999	0.01934	0.0206	0.01931	143.11	0.03
"Jun 16, 2017"	0.01934	0.01902	0.0195	0.01886	61.10	0.02
"Jun 15, 2017"	0.01902	0.0189	0.01924	0.0182	103.16	0.01
"Jun 14, 2017"	0.0189	0.01922	0.01944	0.0188	74.53	-0.02
"Jun 13, 2017"	0.01922	0.019	0.01948	0.01871	96.32	0.01
"Jun 12, 2017"	0.019	0.0199	0.02023	0.01832	163.70	-0.05
"Jun 11, 2017"	0.0199	0.0182	0.01992	0.0181	103.09	0.09
"Jun 10, 2017"	0.0182	0.01974	0.0199	0.01815	94.95	-0.08
"Jun 09, 2017"	0.01974	0.01997	0.02022	0.0193	83.09	-0.01
"Jun 08, 2017"	0.01997	0.01961	0.0207	0.0195	117.41	0.02
"Jun 07, 2017"	0.01961	0.01942	0.02231	0.01895	555.16	0.01
"Jun 06, 2017"	0.01942	0.01805	0.0197	0.0169	343.01	0.08
"Jun 05, 2017"	0.01805	0.0171	0.01834	0.01706	130.88	0.09
"Jun 04, 2017"	0.01652	0.01652	0.01652	0.01652	-	0.00
"Jun 03, 2017"	0.01652	0.01779	0.01811	0.01652	87.43	-0.07
"Jun 02, 2017"	0.01779	0.0183	0.01865	0.01779	77.00	-0.03
"Jun 01, 2017"	0.0183	0.01838	0.019	0.01795	103.67	0.00
"May 31, 2017"	0.01838	0.0182	0.01888	0.0175	150.87	0.01
"May 30, 2017"	0.0182	0.01818	0.0205	0.01812	262.37	0.00
"May 29, 2017"	0.01818	0.01712	0.01972	0.01692	344.11	0.06
"May 28, 2017"	0.01712	0.0165	0.01776	0.01618	232.28	0.04
"May 27, 2017"	0.0165	0.01748	0.01792	0.0151	266.44	-0.06
"May 26, 2017"	0.01748	0.01742	0.0182	0.0167	282.42	0.00
"May 25, 2017"	0.01742	0.01849	0.01949	0.01627	717.05	-0.06
"May 24, 2017"	0.01849	0.02476	0.025	0.01733	1.21M	-0.25
"May 23, 2017"	0.02476	0.01714	0.02526	0.01708	829.02	0.44
"May 22, 2017"	0.01714	0.017	0.0188	0.01548	355.35	0.01
"May 21, 2017"	0.017	0.0171	0.01761	0.0165	153.37	-0.01
"May 20, 2017"	0.0171	0.0162	0.01846	0.0156	389.87	0.06
"May 19, 2017"	0.0162	0.01602	0.0165	0.01577	111.37	0.01
"May 18, 2017"	0.01602	0.01485	0.01695	0.01485	222.55	0.08
"May 17, 2017"	0.01485	0.01508	0.0155	0.01414	142.93	-0.02
"May 16, 2017"	0.01508	0.01604	0.0161	0.01486	145.79	-0.06
"May 15, 2017"	0.01604	0.01589	0.0166	0.01572	107.70	0.01
"May 14, 2017"	0.01589	0.01599	0.01622	0.0157	57.99	-0.01
"May 13, 2017"	0.01599	0.01688	0.01713	0.01585	70.03	-0.05
"May 12, 2017"	0.01688	0.01616	0.01715	0.0161	119.25	0.04
"May 11, 2017"	0.01616	0.01694	0.01715	0.0156	136.52	-0.05
"May 10, 2017"	0.01694	0.0163	0.01764	0.0158	195.26	0.04
"May 09, 2017"	0.0163	0.01775	0.01843	0.01481	380.71	-0.08
"May 08, 2017"	0.01775	0.02086	0.0211	0.0143	463.35	-0.15
"May 07, 2017"	0.02086	0.01841	0.02224	0.01821	618.33	0.13
"May 06, 2017"	0.01841	0.0184	0.0192	0.0176	233.83	0.00
"May 05, 2017"	0.0184	0.01701	0.0194	0.0166	530.53	0.08
"May 04, 2017"	0.01701	0.01688	0.01724	0.0162	243.41	0.01
"May 03, 2017"	0.01688	0.01587	0.01715	0.01543	234.09	0.06
"May 02, 2017"	0.01587	0.01605	0.0164	0.015	172.06	-0.01
"May 01, 2017"	0.01605	0.01763	0.01768	0.01533	339.74	-0.09
"Apr 30, 2017"	0.01763	0.0172	0.0184	0.01717	236.67	0.03
"Apr 29, 2017"	0.0172	0.01697	0.01763	0.01662	229.01	0.01
"Apr 28, 2017"	0.01697	0.01605	0.01715	0.01584	247.69	0.06
"Apr 27, 2017"	0.01605	0.0151	0.01659	0.01481	306.34	0.06
"Apr 26, 2017"	0.0151	0.01555	0.0156	0.01489	142.69	-0.03
"Apr 25, 2017"	0.01555	0.01569	0.01599	0.01524	109.85	-0.01
"Apr 24, 2017"	0.01569	0.01613	0.0163	0.01537	110.63	-0.03
"Apr 23, 2017"	0.01613	0.01621	0.01637	0.01601	63.45	0.00
"Apr 22, 2017"	0.01621	0.01644	0.01669	0.01613	97.21	-0.01
"Apr 21, 2017"	0.01644	0.0162	0.01651	0.016	106.11	0.01
"Apr 20, 2017"	0.0162	0.01679	0.01725	0.01615	115.70	-0.04
"Apr 19, 2017"	0.01679	0.01729	0.01736	0.0166	101.63	-0.03
"Apr 18, 2017"	0.01729	0.01711	0.01746	0.01681	73.11	0.01
"Apr 17, 2017"	0.01711	0.01724	0.01781	0.01696	116.22	-0.01
"Apr 16, 2017"	0.01724	0.01765	0.01773	0.017	92.81	-0.02
"Apr 15, 2017"	0.01765	0.01755	0.0179	0.01729	109.16	0.01
"Apr 14, 2017"	0.01755	0.01834	0.01877	0.01645	282.16	-0.04
"Apr 13, 2017"	0.01834	0.01804	0.0189	0.01791	135.17	0.02
"Apr 12, 2017"	0.01804	0.01762	0.01862	0.01756	140.10	0.02
"Apr 11, 2017"	0.01762	0.01824	0.01834	0.01747	101.17	-0.03
"Apr 10, 2017"	0.01824	0.01741	0.01893	0.01715	176.04	0.05
"Apr 09, 2017"	0.01741	0.0177	0.01814	0.01654	162.75	-0.02
"Apr 08, 2017"	0.0177	0.01648	0.01835	0.0161	178.44	0.07
"Apr 07, 2017"	0.01648	0.01631	0.01725	0.01599	128.76	0.01
"Apr 06, 2017"	0.01631	0.01743	0.01744	0.0155	259.20	-0.06
"Apr 05, 2017"	0.01743	0.0179	0.01831	0.01681	161.84	-0.03
"Apr 04, 2017"	0.0179	0.01755	0.01843	0.01701	156.90	0.02
"Apr 03, 2017"	0.01755	0.0178	0.01854	0.017	200.01	-0.01
"Apr 02, 2017"	0.0178	0.01916	0.01952	0.01766	196.63	-0.07
"Apr 01, 2017"	0.01916	0.01866	0.01946	0.01731	187.62	0.03
"Mar 31, 2017"	0.01866	0.01908	0.01985	0.018	189.37	-0.02
"Mar 30, 2017"	0.01908	0.0202	0.02047	0.01906	137.84	-0.06
"Mar 29, 2017"	0.0202	0.01882	0.0204	0.01838	195.90	0.07
"Mar 28, 2017"	0.01882	0.01854	0.01965	0.01675	341.99	0.02
"Mar 27, 2017"	0.01854	0.0202	0.02045	0.0167	371.76	-0.08
"Mar 26, 2017"	0.0202	0.02075	0.02128	0.01933	229.63	-0.03
"Mar 25, 2017"	0.02075	0.02249	0.02337	0.02037	303.07	-0.08
"Mar 24, 2017"	0.02249	0.02109	0.0234	0.02076	401.69	0.07
"Mar 23, 2017"	0.02109	0.02047	0.0218	0.0196	198.59	0.03
"Mar 22, 2017"	0.02047	0.01908	0.02106	0.019	285.64	0.07
"Mar 21, 2017"	0.01908	0.02152	0.02161	0.0185	546.31	-0.11
"Mar 20, 2017"	0.02152	0.02261	0.0236	0.02108	269.18	-0.05
"Mar 19, 2017"	0.02261	0.02064	0.0247	0.02001	604.71	0.10
"Mar 18, 2017"	0.02064	0.02046	0.0216	0.01814	523.68	0.01
"Mar 17, 2017"	0.02046	0.01905	0.02349	0.0155	1.13M	0.07
"Mar 16, 2017"	0.01905	0.01523	0.0195	0.01481	1.02M	0.25
"Mar 15, 2017"	0.01523	0.0143	0.01587	0.01384	428.32	0.07
"Mar 14, 2017"	0.0143	0.01469	0.01502	0.0137	381.64	-0.03
"Mar 13, 2017"	0.01469	0.01376	0.01584	0.01365	724.75	0.07
"Mar 12, 2017"	0.01376	0.01253	0.0145	0.01226	748.68	0.10
"Mar 11, 2017"	0.01253	0.01185	0.01259	0.01113	276.08	0.06
"Mar 10, 2017"	0.01185	0.01098	0.0125	0.00991	561.18	0.08
"Mar 09, 2017"	0.01098	0.01086	0.0113	0.0107	137.16	0.01
"Mar 08, 2017"	0.01086	0.01105	0.01139	0.0107	170.16	-0.02
"Mar 07, 2017"	0.01105	0.0121	0.01212	0.0109	244.91	-0.09
"Mar 06, 2017"	0.0121	0.01204	0.0124	0.0116	297.73	0.01
"Mar 05, 2017"	0.01204	0.01084	0.0122	0.01083	226.11	0.11
"Mar 04, 2017"	0.01084	0.01089	0.0112	0.01072	68.78	0.00
"Mar 03, 2017"	0.01089	0.01048	0.0115	0.01018	350.51	0.04
"Mar 02, 2017"	0.01048	0.01004	0.01109	0.0098	347.23	0.04
"Mar 01, 2017"	0.01004	0.01043	0.01106	0.0099	327.19	-0.04
"Feb 28, 2017"	0.01043	0.01015	0.01045	0.009583	241.49	0.03
"Feb 27, 2017"	0.01015	0.01019	0.01034	0.01	75.57	0.00
"Feb 26, 2017"	0.01019	0.01037	0.0105	0.01007	84.27	-0.02
"Feb 25, 2017"	0.01037	0.01013	0.01073	0.009667	155.99	-0.08
"Feb 24, 2017"	0.01128	0.01128	0.01128	0.01128	-	0.00
"Feb 23, 2017"	0.01128	0.01144	0.01155	0.01115	46.70	-0.01
"Feb 22, 2017"	0.01144	0.01105	0.01147	0.01088	104.49	0.04
"Feb 21, 2017"	0.01105	0.01118	0.0114	0.01081	244.26	-0.01
"Feb 20, 2017"	0.01118	0.0124	0.01243	0.01071	500.69	-0.10
"Feb 19, 2017"	0.0124	0.0127	0.0127	0.01231	49.69	-0.02
"Feb 18, 2017"	0.0127	0.01278	0.01287	0.01237	65.22	-0.01
"Feb 17, 2017"	0.01278	0.01276	0.01293	0.0125	55.24	0.00
"Feb 16, 2017"	0.01276	0.0135	0.01358	0.01242	130.30	-0.05
"Feb 15, 2017"	0.0135	0.01287	0.0138	0.01276	186.20	0.05
"Feb 14, 2017"	0.01287	0.01228	0.01328	0.01217	139.66	0.05
"Feb 13, 2017"	0.01228	0.01231	0.0124	0.01217	38.92	0.00
"Feb 12, 2017"	0.01231	0.01218	0.01238	0.0121	41.59	0.01
"Feb 11, 2017"	0.01218	0.01209	0.0123	0.01204	39.89	0.01
"Feb 10, 2017"	0.01209	0.01221	0.0126	0.01201	77.56	-0.01
"Feb 09, 2017"	0.01221	0.01208	0.01272	0.01174	191.36	0.01
"Feb 08, 2017"	0.01208	0.01185	0.0122	0.01183	68.73	0.02
"Feb 07, 2017"	0.01185	0.01242	0.01251	0.01181	139.02	-0.05
"Feb 06, 2017"	0.01242	0.0125	0.01254	0.01215	72.11	-0.01
"Feb 05, 2017"	0.0125	0.01209	0.01267	0.01209	75.83	0.03
"Feb 04, 2017"	0.01209	0.01249	0.0128	0.01209	153.10	-0.03
"Feb 03, 2017"	0.01249	0.013	0.013	0.01175	272.07	-0.04
"Feb 02, 2017"	0.013	0.01341	0.0135	0.013	110.91	-0.03
"Feb 01, 2017"	0.01341	0.01348	0.01365	0.01326	105.66	-0.01
"Jan 31, 2017"	0.01348	0.01378	0.014	0.01336	89.95	-0.02
"Jan 30, 2017"	0.01378	0.01375	0.0141	0.01361	99.57	0.00
"Jan 29, 2017"	0.01375	0.01407	0.0144	0.01359	124.27	-0.02
"Jan 28, 2017"	0.01407	0.01332	0.01424	0.01309	318.44	0.06
"Jan 27, 2017"	0.01332	0.01303	0.01332	0.01258	201.71	0.02
"Jan 26, 2017"	0.01303	0.01313	0.01329	0.0129	88.11	-0.01
"Jan 25, 2017"	0.01313	0.01317	0.01328	0.01291	79.07	0.00
"Jan 24, 2017"	0.01317	0.01327	0.01346	0.01304	85.22	-0.01
"Jan 23, 2017"	0.01327	0.01319	0.01337	0.0128	82.63	0.01
"Jan 22, 2017"	0.01319	0.01307	0.01324	0.01282	62.19	0.01
"Jan 21, 2017"	0.01307	0.01317	0.01339	0.01275	91.32	-0.01
"Jan 20, 2017"	0.01317	0.01356	0.0136	0.013	132.20	-0.03
"Jan 19, 2017"	0.01356	0.01368	0.01369	0.01315	109.32	-0.01
"Jan 18, 2017"	0.01368	0.01366	0.01395	0.01337	198.43	0.00
"Jan 17, 2017"	0.01366	0.0127	0.01378	0.01253	235.92	0.08
"Jan 16, 2017"	0.0127	0.01303	0.01325	0.01233	212.94	-0.03
"Jan 15, 2017"	0.01303	0.0136	0.01362	0.01202	531.88	-0.04
"Jan 14, 2017"	0.0136	0.01354	0.01425	0.01318	169.23	0.00
"Jan 13, 2017"	0.01354	0.0147	0.01495	0.01336	362.29	-0.08
"Jan 12, 2017"	0.0147	0.01478	0.01494	0.01445	101.94	-0.01
"Jan 11, 2017"	0.01478	0.01475	0.015	0.01445	201.71	0.00
"Jan 10, 2017"	0.01475	0.01498	0.0154	0.0145	223.41	-0.02
"Jan 09, 2017"	0.01498	0.01474	0.01519	0.014	232.76	0.02
"Jan 08, 2017"	0.01474	0.01438	0.0151	0.01426	181.07	0.03
"Jan 07, 2017"	0.01438	0.01565	0.01572	0.01365	583.08	-0.08
"Jan 06, 2017"	0.01565	0.01602	0.0169	0.01495	515.47	-0.02
"Jan 05, 2017"	0.01602	0.01615	0.01647	0.01553	366.95	-0.01
"Jan 04, 2017"	0.01615	0.01515	0.01628	0.01504	434.47	0.07
"Jan 03, 2017"	0.01515	0.01574	0.0166	0.01411	818.80	-0.04
"Jan 02, 2017"	0.01574	0.01357	0.01619	0.01354	779.70	0.16
"Jan 01, 2017"	0.01357	0.01436	0.01439	0.01325	211.51	-0.06
"Dec 31, 2016"	0.01436	0.01348	0.01444	0.01321	279.03	0.07
"Dec 30, 2016"	0.01348	0.0134	0.01386	0.01281	218.17	0.01
"Dec 29, 2016"	0.0134	0.01436	0.01455	0.01271	546.42	-0.07
"Dec 28, 2016"	0.01436	0.01335	0.0152	0.01282	921.22	0.08
"Dec 27, 2016"	0.01335	0.01132	0.014	0.0112	814.94	0.18
"Dec 26, 2016"	0.01132	0.01084	0.0114	0.01068	160.86	0.04
"Dec 25, 2016"	0.01084	0.01075	0.01122	0.0107	182.56	0.01
"Dec 24, 2016"	0.01075	0.01036	0.01085	0.01035	119.23	0.04
"Dec 23, 2016"	0.01036	0.0103	0.0109	0.01002	355.69	0.01
"Dec 22, 2016"	0.0103	0.01015	0.01103	0.00967	423.42	0.01
"Dec 21, 2016"	0.01015	0.01046	0.01068	0.0098	286.07	-0.03
"Dec 20, 2016"	0.01046	0.01087	0.01109	0.01042	160.25	-0.04
"Dec 19, 2016"	0.01087	0.01091	0.01111	0.01051	202.49	0.00
"Dec 18, 2016"	0.01091	0.01056	0.01129	0.01047	223.99	0.03
"Dec 17, 2016"	0.01056	0.01085	0.01088	0.0104	114.43	-0.03
"Dec 16, 2016"	0.01085	0.01085	0.01097	0.0107	98.29	0.00
"Dec 15, 2016"	0.01085	0.0108	0.01101	0.01051	128.25	0.00
"Dec 14, 2016"	0.0108	0.01038	0.01105	0.0103	374.79	0.04
"Dec 13, 2016"	0.01038	0.0102	0.0104	0.01013	105.75	0.02
"Dec 12, 2016"	0.0102	0.01028	0.0104	0.01001	114.39	-0.01
"Dec 11, 2016"	0.01028	0.01002	0.01054	0.009986	173.95	0.03
"Dec 10, 2016"	0.01002	0.01033	0.01039	0.009801	116.06	-0.03
"Dec 09, 2016"	0.01033	0.01012	0.01045	0.01009	148.18	0.02
"Dec 08, 2016"	0.01012	0.01014	0.01056	0.00997	183.47	0.00
"Dec 07, 2016"	0.01014	0.009891	0.01022	0.009572	196.10	0.03
"Dec 06, 2016"	0.009891	0.01035	0.01053	0.00933	437.63	-0.04
"Dec 05, 2016"	0.01035	0.01029	0.0107	0.01	311.90	0.01
"Dec 04, 2016"	0.01029	0.01072	0.01099	0.0101	245.49	-0.04
"Dec 03, 2016"	0.01072	0.01045	0.01107	0.0104	234.59	0.03
"Dec 02, 2016"	0.01045	0.01142	0.01146	0.01019	688.75	-0.08
"Dec 01, 2016"	0.01142	0.01212	0.01234	0.0111	595.80	-0.06
"Nov 30, 2016"	0.01212	0.01039	0.01279	0.0095	1.25M	0.17
"Nov 29, 2016"	0.01039	0.01078	0.01088	0.0101	298.33	-0.04
"Nov 28, 2016"	0.01078	0.01099	0.0111	0.01055	208.93	-0.02
"Nov 27, 2016"	0.01099	0.01029	0.01109	0.01028	299.24	0.07
"Nov 26, 2016"	0.01029	0.01018	0.0107	0.009974	188.82	0.01
"Nov 25, 2016"	0.01018	0.0105	0.01059	0.009905	318.59	-0.03
"Nov 24, 2016"	0.0105	0.0106	0.01137	0.01021	679.91	-0.01
"Nov 23, 2016"	0.0106	0.01005	0.0111	0.01	497.80	0.05
"Nov 22, 2016"	0.01005	0.0092	0.0112	0.009169	1.26M	0.09
"Nov 21, 2016"	0.0092	0.00905	0.0093	0.008853	236.07	0.02
"Nov 20, 2016"	0.00905	0.008736	0.0095	0.008521	504.05	0.04
"Nov 19, 2016"	0.008736	0.008995	0.009151	0.0085	351.73	-0.03
"Nov 18, 2016"	0.008995	0.009134	0.0097	0.008651	529.15	-0.02
"Nov 17, 2016"	0.009134	0.008949	0.0094	0.0083	712.33	0.02
"Nov 16, 2016"	0.008949	0.01023	0.01054	0.00814	1.31M	-0.13
"Nov 15, 2016"	0.01023	0.01085	0.01121	0.009955	479.50	-0.06
"Nov 14, 2016"	0.01085	0.01016	0.0117	0.009901	711.84	0.07
"Nov 13, 2016"	0.01016	0.0106	0.0118	0.01002	1.02M	-0.04
"Nov 12, 2016"	0.0106	0.009768	0.01089	0.00925	1.04M	0.09
"Nov 11, 2016"	0.009768	0.008445	0.009889	0.008198	563.27	0.16
"Nov 10, 2016"	0.008445	0.008207	0.00899	0.008155	542.38	0.03
"Nov 09, 2016"	0.008207	0.009213	0.009282	0.007589	1.28M	-0.11
"Nov 08, 2016"	0.009213	0.00813	0.009579	0.008022	1.26M	0.13
"Nov 07, 2016"	0.00813	0.007025	0.008379	0.006933	637.06	0.16
"Nov 06, 2016"	0.007025	0.007085	0.0072	0.006837	123.95	-0.01
"Nov 05, 2016"	0.007085	0.006861	0.00714	0.00684	106.11	0.03
"Nov 04, 2016"	0.006861	0.007238	0.007482	0.006642	517.24	-0.05
"Nov 03, 2016"	0.007238	0.006136	0.0075	0.0059	1.00M	0.18
"Nov 02, 2016"	0.006136	0.006396	0.006896	0.0061	403.01	-0.04
"Nov 01, 2016"	0.006396	0.007317	0.00734	0.006	755.54	-0.13
"Oct 31, 2016"	0.007317	0.007865	0.0081	0.006821	581.93	-0.07
"Oct 30, 2016"	0.007865	0.006987	0.008178	0.006769	1.05M	0.13
"Oct 29, 2016"	0.006987	0.008305	0.008467	0.0058	2.12M	-0.16
"Oct 28, 2016"	0.008305	0.009139	0.009255	0.0081	480.53	-0.09
"Oct 27, 2016"	0.009139	0.008998	0.0094	0.00867	317.93	0.02
"Oct 26, 2016"	0.008998	0.00931	0.0094	0.008635	258.51	-0.03
"Oct 25, 2016"	0.00931	0.009811	0.009837	0.008601	466.33	-0.05
"Oct 24, 2016"	0.009811	0.009935	0.0101	0.009762	91.38	-0.01
"Oct 23, 2016"	0.009935	0.00986	0.0102	0.009781	79.61	0.01
"Oct 22, 2016"	0.00986	0.01071	0.0108	0.0095	338.81	-0.08
"Oct 21, 2016"	0.01071	0.01035	0.01109	0.01015	285.73	0.03
"Oct 20, 2016"	0.01035	0.01055	0.01151	0.01025	347.77	-0.02
"Oct 19, 2016"	0.01055	0.01051	0.01135	0.01011	330.91	0.00
"Oct 18, 2016"	0.01051	0.009833	0.01084	0.0095	347.03	0.07
"Oct 17, 2016"	0.009833	0.01004	0.0101	0.008888	588.20	-0.02
"Oct 16, 2016"	0.01004	0.01025	0.01047	0.00956	377.12	-0.02
"Oct 15, 2016"	0.01025	0.01086	0.01086	0.01001	245.53	-0.06
"Oct 14, 2016"	0.01086	0.01095	0.0112	0.0107	235.53	-0.01
"Oct 13, 2016"	0.01095	0.0115	0.0115	0.01061	285.91	-0.05
"Oct 12, 2016"	0.0115	0.01146	0.01198	0.01111	270.35	0.00
"Oct 11, 2016"	0.01146	0.01112	0.01235	0.01035	805.64	0.03
"Oct 10, 2016"	0.01112	0.01224	0.0125	0.01095	457.89	-0.09
"Oct 09, 2016"	0.01224	0.01113	0.01224	0.01107	339.85	0.10
"Oct 08, 2016"	0.01113	0.01102	0.0116	0.01069	238.15	0.01
"Oct 07, 2016"	0.01102	0.01179	0.01258	0.01053	599.97	-0.07
"Oct 06, 2016"	0.01179	0.0107	0.0121	0.0103	696.87	0.10
"Oct 05, 2016"	0.0107	0.01231	0.01274	0.009898	1.33M	-0.13
"Oct 04, 2016"	0.01231	0.01283	0.01333	0.01223	249.13	-0.04
"Oct 03, 2016"	0.01283	0.01376	0.014	0.0126	401.06	-0.07
"Oct 02, 2016"	0.01376	0.01193	0.014	0.01168	567.83	0.15
"Oct 01, 2016"	0.01193	0.01384	0.0139	0.01155	1.05M	-0.14
"Sep 30, 2016"	0.01384	0.01408	0.01444	0.01311	625.41	-0.02
"Sep 29, 2016"	0.01408	0.01549	0.01563	0.0137	570.81	-0.09
"Sep 28, 2016"	0.01549	0.01535	0.01571	0.0151	186.69	0.01
"Sep 27, 2016"	0.01535	0.01532	0.01588	0.015	241.01	0.00
"Sep 26, 2016"	0.01532	0.01706	0.01727	0.01481	744.53	-0.10
"Sep 25, 2016"	0.01706	0.01788	0.01788	0.01694	200.44	-0.05
"Sep 24, 2016"	0.01788	0.01779	0.01826	0.01762	151.85	0.01
"Sep 23, 2016"	0.01779	0.01701	0.01834	0.01669	305.54	0.05
"Sep 22, 2016"	0.01701	0.01649	0.0179	0.01634	390.11	0.03
"Sep 21, 2016"	0.01649	0.01819	0.0187	0.01631	597.14	-0.09
"Sep 20, 2016"	0.01819	0.0173	0.01925	0.0168	1.04M	0.05
"Sep 19, 2016"	0.0173	0.01549	0.01754	0.0148	714.87	0.12
"Sep 18, 2016"	0.01549	0.01586	0.0162	0.01512	279.34	-0.02
"Sep 17, 2016"	0.01586	0.01476	0.01633	0.0145	493.85	0.07
"Sep 16, 2016"	0.01476	0.0158	0.0163	0.0144	768.40	-0.07
"Sep 15, 2016"	0.0158	0.01706	0.0173	0.0155	723.30	-0.07
"Sep 14, 2016"	0.01706	0.01737	0.01807	0.01685	514.90	-0.02
"Sep 13, 2016"	0.01737	0.01659	0.01896	0.01612	1.29M	0.05
