Date	Price	Open	High	Low	Vol.	Change %
"Nov 23, 2015"	0.001199	0.00121	0.00121	0.001162	14.88	-0.01
"Nov 22, 2015"	0.00121	0.001204	0.001212	0.001164	13.34	0.01
"Nov 21, 2015"	0.001204	0.00121	0.00127	0.00114	66.06	-0.01
"Nov 20, 2015"	0.00121	0.001249	0.001249	0.001182	17.12	-0.03
"Nov 19, 2015"	0.001249	0.001249	0.001295	0.001193	51.62	0.00
"Nov 18, 2015"	0.001249	0.001267	0.001295	0.00122	40.29	-0.01
"Nov 17, 2015"	0.001267	0.001318	0.001324	0.001267	16.28	-0.04
"Nov 16, 2015"	0.001318	0.001329	0.00137	0.00129	25.96	-0.01
"Nov 15, 2015"	0.001329	0.001262	0.001367	0.001262	40.03	0.05
"Nov 14, 2015"	0.001262	0.00135	0.001383	0.001262	38.46	-0.07
"Nov 13, 2015"	0.00135	0.00131	0.00143	0.001278	42.16	0.03
"Nov 12, 2015"	0.00131	0.001455	0.001455	0.001221	83.06	-0.10
"Nov 11, 2015"	0.001455	0.001367	0.001511	0.00135	76.02	0.06
"Nov 10, 2015"	0.001367	0.001231	0.001419	0.001231	51.24	0.11
"Nov 09, 2015"	0.001231	0.00135	0.001372	0.00122	60.17	-0.09
"Nov 08, 2015"	0.00135	0.001169	0.0015	0.001156	83.21	0.15
"Nov 07, 2015"	0.001169	0.00117	0.00124	0.001155	22.62	0.00
"Nov 06, 2015"	0.00117	0.001105	0.00123	0.001105	28.29	0.06
"Nov 05, 2015"	0.001105	0.001195	0.001248	0.001105	36.24	-0.08
"Nov 04, 2015"	0.001195	0.001093	0.001214	0.001025	149.39	0.09
"Nov 03, 2015"	0.001093	0.001211	0.001242	0.001068	136.33	-0.10
"Nov 02, 2015"	0.001211	0.001286	0.00133	0.0012	87.99	-0.06
"Nov 01, 2015"	0.001286	0.001277	0.001373	0.00127	52.27	0.01
"Oct 31, 2015"	0.001277	0.001365	0.001416	0.001263	38.66	-0.06
"Oct 30, 2015"	0.001365	0.001421	0.001467	0.001163	129.82	-0.04
"Oct 29, 2015"	0.001421	0.00142	0.001539	0.001358	99.87	0.00
"Oct 28, 2015"	0.00142	0.001377	0.001474	0.001338	72.45	0.03
"Oct 27, 2015"	0.001377	0.001348	0.001407	0.001334	44.58	0.02
"Oct 26, 2015"	0.001348	0.001439	0.001447	0.001334	42.00	-0.06
"Oct 25, 2015"	0.001439	0.001406	0.001448	0.001333	58.07	0.02
"Oct 24, 2015"	0.001406	0.001422	0.001423	0.001357	38.68	-0.01
"Oct 23, 2015"	0.001422	0.001475	0.001478	0.00141	48.80	-0.04
"Oct 22, 2015"	0.001475	0.001477	0.001481	0.00141	30.22	0.00
"Oct 21, 2015"	0.001477	0.001489	0.001491	0.0014	40.76	-0.01
"Oct 20, 2015"	0.001489	0.001461	0.001537	0.00141	80.20	0.02
"Oct 19, 2015"	0.001461	0.001562	0.001564	0.001455	61.01	-0.06
"Oct 18, 2015"	0.001562	0.001566	0.001593	0.00154	17.68	0.00
"Oct 17, 2015"	0.001566	0.001564	0.0016	0.001539	45.88	0.00
"Oct 16, 2015"	0.001564	0.001548	0.001594	0.001453	78.38	0.01
"Oct 15, 2015"	0.001548	0.00156	0.00157	0.0015	61.48	-0.01
"Oct 14, 2015"	0.00156	0.00156	0.00159	0.001542	32.97	0.00
"Oct 13, 2015"	0.00156	0.001624	0.001624	0.001535	47.99	-0.04
"Oct 12, 2015"	0.001624	0.001543	0.001648	0.00154	34.81	0.05
"Oct 11, 2015"	0.001543	0.00159	0.001658	0.00153	79.45	-0.03
"Oct 10, 2015"	0.00159	0.001625	0.001635	0.001571	25.59	-0.02
"Oct 09, 2015"	0.001625	0.00161	0.001661	0.001555	45.42	0.01
"Oct 08, 2015"	0.00161	0.001617	0.001694	0.001596	63.07	0.00
"Oct 07, 2015"	0.001617	0.001664	0.001718	0.001611	43.78	-0.03
"Oct 06, 2015"	0.001664	0.001746	0.001757	0.001643	20.33	-0.05
"Oct 05, 2015"	0.001746	0.001685	0.00179	0.0016	34.30	0.04
"Oct 04, 2015"	0.001685	0.00172	0.001721	0.001673	12.13	-0.02
"Oct 03, 2015"	0.00172	0.001731	0.00175	0.001697	31.63	-0.01
"Oct 02, 2015"	0.001731	0.001711	0.0018	0.001652	51.89	0.01
"Oct 01, 2015"	0.001711	0.001673	0.001815	0.001652	58.58	0.02
"Sep 30, 2015"	0.001673	0.001848	0.001848	0.00131	216.16	-0.09
"Sep 29, 2015"	0.001848	0.00188	0.001899	0.0018	36.16	-0.02
"Sep 28, 2015"	0.00188	0.001887	0.00191	0.001861	44.62	0.00
"Sep 27, 2015"	0.001887	0.001931	0.001935	0.001865	29.06	-0.02
"Sep 26, 2015"	0.001931	0.001924	0.00201	0.001861	78.78	0.00
"Sep 25, 2015"	0.001924	0.002	0.00206	0.00185	146.35	-0.04
"Sep 24, 2015"	0.002	0.002023	0.002028	0.001961	26.01	-0.01
"Sep 23, 2015"	0.002023	0.002069	0.00207	0.00195	53.89	-0.02
"Sep 22, 2015"	0.002069	0.002145	0.002147	0.002001	35.96	-0.04
"Sep 21, 2015"	0.002145	0.002119	0.002161	0.002075	17.75	0.01
"Sep 20, 2015"	0.002119	0.002134	0.0022	0.00206	39.08	-0.01
"Sep 19, 2015"	0.002134	0.002138	0.00219	0.002121	18.01	0.00
"Sep 18, 2015"	0.002138	0.002155	0.00221	0.002055	19.99	-0.01
"Sep 17, 2015"	0.002155	0.002236	0.00227	0.00203	115.63	-0.04
"Sep 16, 2015"	0.002236	0.00219	0.00224	0.002104	78.90	0.02
"Sep 15, 2015"	0.00219	0.0021	0.002245	0.002062	69.31	0.04
"Sep 14, 2015"	0.0021	0.002	0.00222	0.001961	112.23	0.05
"Sep 13, 2015"	0.002	0.001982	0.00208	0.001955	30.87	0.01
"Sep 12, 2015"	0.001982	0.002074	0.002109	0.001952	36.88	-0.04
"Sep 11, 2015"	0.002074	0.002088	0.00213	0.00203	42.45	-0.01
"Sep 10, 2015"	0.002088	0.002126	0.0022	0.002067	29.15	-0.02
"Sep 09, 2015"	0.002126	0.002125	0.00222	0.002045	82.08	0.00
"Sep 08, 2015"	0.002125	0.002071	0.002143	0.002054	38.64	0.03
"Sep 07, 2015"	0.002071	0.002093	0.002106	0.002055	22.38	-0.01
"Sep 06, 2015"	0.002093	0.00205	0.002101	0.00204	32.05	0.02
"Sep 05, 2015"	0.00205	0.002034	0.002069	0.002029	45.56	0.01
"Sep 04, 2015"	0.002034	0.00202	0.00208	0.002001	34.48	0.01
"Sep 03, 2015"	0.00202	0.002059	0.0021	0.002019	51.10	-0.02
"Sep 02, 2015"	0.002059	0.002012	0.00207	0.002002	32.70	0.02
"Sep 01, 2015"	0.002012	0.002037	0.00205	0.002	24.26	-0.01
"Aug 31, 2015"	0.002037	0.002014	0.002106	0.002	37.70	0.01
"Aug 30, 2015"	0.002014	0.00208	0.00208	0.001996	39.39	-0.03
"Aug 29, 2015"	0.00208	0.002054	0.002106	0.001976	60.58	0.01
"Aug 28, 2015"	0.002054	0.002052	0.00209	0.001984	42.97	0.00
"Aug 27, 2015"	0.002052	0.002201	0.002201	0.002035	39.57	-0.07
"Aug 26, 2015"	0.002201	0.002215	0.002349	0.002085	31.48	-0.01
"Aug 25, 2015"	0.002215	0.002065	0.002248	0.002	61.77	0.07
"Aug 24, 2015"	0.002065	0.00239	0.00245	0.001961	153.60	-0.14
"Aug 23, 2015"	0.00239	0.002394	0.002451	0.00224	49.02	0.00
"Aug 22, 2015"	0.002394	0.002442	0.002482	0.00235	30.89	-0.02
"Aug 21, 2015"	0.002442	0.002539	0.002601	0.002421	58.34	-0.04
"Aug 20, 2015"	0.002539	0.002364	0.002649	0.002301	105.34	0.07
"Aug 19, 2015"	0.002364	0.002318	0.002388	0.002197	64.55	0.02
"Aug 18, 2015"	0.002318	0.002366	0.00243	0.002214	53.97	-0.02
"Aug 17, 2015"	0.002366	0.002398	0.002416	0.002247	65.60	-0.01
"Aug 16, 2015"	0.00238	0.002347	0.002598	0.002332	92.65	0.01
"Aug 15, 2015"	0.002347	0.002291	0.0025	0.00221	73.69	0.02
"Aug 14, 2015"	0.002291	0.002197	0.00231	0.002051	86.52	0.04
"Aug 13, 2015"	0.002197	0.002345	0.00243	0.00211	68.73	-0.06
"Aug 12, 2015"	0.002345	0.002241	0.00244	0.00217	85.09	0.05
"Aug 11, 2015"	0.002241	0.002475	0.002563	0.002214	93.53	-0.09
"Aug 10, 2015"	0.002475	0.002581	0.002667	0.00247	45.50	-0.04
"Aug 09, 2015"	0.002581	0.0026	0.002666	0.00235	143.83	-0.01
"Aug 08, 2015"	0.0026	0.00262	0.002695	0.002468	77.64	-0.01
"Aug 07, 2015"	0.00262	0.002644	0.002709	0.0024	162.59	-0.01
"Aug 06, 2015"	0.002644	0.0022	0.0027	0.002183	245.72	0.20
"Aug 05, 2015"	0.0022	0.00218	0.00221	0.002122	46.98	0.01
"Aug 04, 2015"	0.00218	0.002116	0.002188	0.00207	33.53	0.03
"Aug 03, 2015"	0.002116	0.0022	0.002221	0.002105	62.23	-0.04
"Aug 02, 2015"	0.0022	0.002078	0.00221	0.00202	90.85	0.06
"Aug 01, 2015"	0.002078	0.002023	0.002154	0.00197	62.98	0.03
"Jul 31, 2015"	0.002023	0.002029	0.002035	0.001978	28.77	0.00
"Jul 30, 2015"	0.002029	0.00204	0.002041	0.00198	26.14	-0.01
"Jul 29, 2015"	0.00204	0.002065	0.0021	0.002003	36.67	-0.01
"Jul 28, 2015"	0.002065	0.00204	0.0021	0.002	47.69	0.01
"Jul 27, 2015"	0.00204	0.001986	0.0021	0.001981	26.87	0.03
"Jul 26, 2015"	0.001986	0.00196	0.002067	0.001921	29.36	0.01
"Jul 25, 2015"	0.00196	0.001994	0.002037	0.00193	45.27	-0.02
"Jul 24, 2015"	0.001994	0.00208	0.0021	0.001971	24.46	-0.04
"Jul 23, 2015"	0.00208	0.002057	0.00214	0.002	58.63	0.01
"Jul 22, 2015"	0.002057	0.002164	0.002164	0.001975	46.41	-0.05
"Jul 21, 2015"	0.002164	0.001962	0.002164	0.00195	64.92	0.10
"Jul 20, 2015"	0.001962	0.00198	0.001985	0.001912	33.24	-0.01
"Jul 19, 2015"	0.00198	0.00191	0.001985	0.001887	22.02	0.04
"Jul 18, 2015"	0.00191	0.001915	0.001958	0.00188	24.15	0.00
"Jul 17, 2015"	0.001915	0.001937	0.001938	0.00185	14.56	-0.01
"Jul 16, 2015"	0.001937	0.001896	0.001938	0.001852	10.14	0.02
"Jul 15, 2015"	0.001896	0.002001	0.002001	0.001892	3.87	-0.05
"Jul 14, 2015"	0.002001	0.001956	0.002025	0.001925	4.19	0.02
"Jul 13, 2015"	0.001956	0.002025	0.002046	0.001916	5.29	-0.03
"Jul 12, 2015"	0.002025	0.001824	0.002097	0.00181	14.51	0.11
"Jul 11, 2015"	0.001824	0.001827	0.001856	0.0018	5.15	0.00
"Jul 10, 2015"	0.001827	0.001853	0.001905	0.001797	10.86	-0.01
"Jul 09, 2015"	0.001853	0.001895	0.00192	0.001771	7.35	-0.02
"Jul 08, 2015"	0.001895	0.00192	0.001929	0.00184	6.57	-0.01
"Jul 07, 2015"	0.00192	0.00188	0.001923	0.001855	7.79	0.02
"Jul 06, 2015"	0.00188	0.001924	0.001924	0.001823	12.36	-0.02
"Jul 05, 2015"	0.001924	0.001952	0.00196	0.001905	6.15	-0.01
"Jul 04, 2015"	0.001952	0.001925	0.001952	0.001902	5.64	0.01
"Jul 03, 2015"	0.001925	0.001929	0.001961	0.001887	7.25	0.00
"Jul 02, 2015"	0.001929	0.00194	0.001967	0.001815	6.69	-0.01
"Jul 01, 2015"	0.00194	0.001881	0.00194	0.001874	8.18	0.03
"Jun 30, 2015"	0.001881	0.001922	0.001922	0.001842	6.22	-0.02
"Jun 29, 2015"	0.001922	0.001888	0.002	0.001764	10.47	0.02
"Jun 28, 2015"	0.001888	0.001985	0.001992	0.001755	7.24	-0.05
"Jun 27, 2015"	0.001985	0.001986	0.002021	0.001934	14.29	0.00
"Jun 26, 2015"	0.001986	0.002078	0.002078	0.001963	12.36	-0.04
"Jun 25, 2015"	0.002078	0.002111	0.002136	0.002055	3.16	-0.02
"Jun 24, 2015"	0.002111	0.002159	0.002182	0.00207	10.40	-0.02
"Jun 23, 2015"	0.002159	0.002192	0.002198	0.00211	7.64	-0.02
"Jun 22, 2015"	0.002192	0.00216	0.002195	0.00212	7.13	0.01
"Jun 21, 2015"	0.00216	0.0022	0.002237	0.002128	3.78	-0.02
"Jun 20, 2015"	0.0022	0.002096	0.002285	0.002081	13.36	0.05
"Jun 19, 2015"	0.002096	0.002019	0.0022	0.001984	8.58	0.04
"Jun 18, 2015"	0.002019	0.002017	0.002029	0.001972	5.78	0.00
"Jun 17, 2015"	0.002017	0.002018	0.002149	0.001953	12.48	0.00
"Jun 16, 2015"	0.002018	0.002148	0.002148	0.001991	18.46	-0.06
"Jun 15, 2015"	0.002148	0.00213	0.002175	0.00209	8.65	0.01
"Jun 14, 2015"	0.00213	0.0021	0.002139	0.00203	8.61	0.01
"Jun 13, 2015"	0.0021	0.002068	0.002124	0.002001	17.73	0.02
"Jun 12, 2015"	0.002068	0.002005	0.002151	0.00198	10.78	0.03
"Jun 11, 2015"	0.002005	0.002101	0.00214	0.001995	14.69	-0.05
"Jun 10, 2015"	0.002101	0.002175	0.002177	0.002061	7.27	-0.03
"Jun 09, 2015"	0.002175	0.002368	0.002387	0.00182	14.51	-0.08
"Jun 08, 2015"	0.002368	0.002329	0.002422	0.00224	24.68	0.02
"Jun 07, 2015"	0.002329	0.002334	0.002374	0.00221	47.75	0.00
"Jun 06, 2015"	0.002334	0.002213	0.002375	0.0022	16.49	0.05
"Jun 05, 2015"	0.002213	0.002137	0.002246	0.00211	11.99	0.04
"Jun 04, 2015"	0.002137	0.00201	0.00214	0.002	10.29	0.06
"Jun 03, 2015"	0.00201	0.002043	0.002068	0.002	6.63	-0.02
"Jun 02, 2015"	0.002043	0.002045	0.002062	0.001925	12.13	0.00
"Jun 01, 2015"	0.002045	0.001971	0.002073	0.001938	6.87	0.04
"May 31, 2015"	0.001971	0.001915	0.00216	0.0019	15.33	0.03
"May 30, 2015"	0.001915	0.001858	0.001929	0.001841	4.51	0.03
"May 29, 2015"	0.001858	0.001864	0.00195	0.001851	13.23	0.00
"May 28, 2015"	0.001864	0.001791	0.001911	0.001772	13.86	0.04
"May 27, 2015"	0.001791	0.001869	0.00189	0.00175	14.83	-0.04
"May 26, 2015"	0.001869	0.001965	0.001984	0.001813	19.53	-0.05
"May 25, 2015"	0.001965	0.002	0.002019	0.001946	10.94	-0.02
"May 24, 2015"	0.002	0.001975	0.00202	0.001961	2.38	0.01
"May 23, 2015"	0.001975	0.001918	0.00205	0.0019	7.40	0.03
"May 22, 2015"	0.001918	0.001952	0.002002	0.001755	20.96	-0.02
"May 21, 2015"	0.001952	0.002222	0.002297	0.001678	49.84	-0.12
"May 20, 2015"	0.002222	0.002222	0.002375	0.002098	11.92	0.00
"May 19, 2015"	0.002222	0.002324	0.00236	0.002115	15.82	-0.04
"May 18, 2015"	0.002324	0.002363	0.002539	0.002225	16.10	-0.02
"May 17, 2015"	0.002363	0.00258	0.002649	0.002312	10.46	-0.08
"May 16, 2015"	0.00258	0.002264	0.002649	0.002254	8.35	0.14
"May 15, 2015"	0.002264	0.002097	0.002428	0.002081	16.34	0.08
"May 14, 2015"	0.002097	0.002043	0.0022	0.00201	4.50	0.03
"May 13, 2015"	0.002043	0.001971	0.00215	0.001956	4.76	0.04
"May 12, 2015"	0.001971	0.002121	0.002128	0.00195	5.24	-0.07
"May 11, 2015"	0.002121	0.002389	0.002389	0.002045	4.92	-0.11
"May 10, 2015"	0.002389	0.002145	0.002399	0.00206	7.29	0.11
"May 09, 2015"	0.002145	0.002007	0.002258	0.001985	6.36	0.07
"May 08, 2015"	0.002007	0.002019	0.002043	0.001995	4.34	-0.01
"May 07, 2015"	0.002019	0.002005	0.002054	0.001992	3.63	0.01
"May 06, 2015"	0.002005	0.001955	0.00205	0.0019	5.15	0.03
"May 05, 2015"	0.001955	0.001977	0.00202	0.0019	8.56	-0.01
"May 04, 2015"	0.001977	0.002074	0.002088	0.00196	4.17	-0.05
"May 03, 2015"	0.002074	0.002115	0.002152	0.002053	3.78	-0.02
"May 02, 2015"	0.002115	0.002148	0.002173	0.002071	3.57	-0.02
"May 01, 2015"	0.002148	0.002127	0.002254	0.0021	2.70	0.01
"Apr 30, 2015"	0.002127	0.002199	0.002241	0.00204	7.95	-0.03
"Apr 29, 2015"	0.002199	0.002032	0.002236	0.001991	9.89	0.08
"Apr 28, 2015"	0.002032	0.002467	0.0025	0.001991	13.14	-0.18
"Apr 27, 2015"	0.002467	0.002537	0.002537	0.00242	3.89	-0.03
"Apr 26, 2015"	0.002537	0.002476	0.0026	0.00243	5.76	0.02
"Apr 25, 2015"	0.002476	0.002478	0.002571	0.00225	21.52	0.00
"Apr 24, 2015"	0.002478	0.002599	0.0026	0.002455	4.92	-0.05
"Apr 23, 2015"	0.002599	0.002497	0.00263	0.00238	14.02	0.04
"Apr 22, 2015"	0.002497	0.002725	0.002725	0.002462	7.62	-0.08
"Apr 21, 2015"	0.002725	0.003039	0.003039	0.00255	13.17	-0.10
"Apr 20, 2015"	0.003039	0.002991	0.003051	0.0029	4.41	0.02
"Apr 19, 2015"	0.002991	0.003099	0.003126	0.002975	2.78	-0.03
"Apr 18, 2015"	0.003099	0.00297	0.003263	0.002934	6.51	0.04
"Apr 17, 2015"	0.00297	0.003002	0.003002	0.00283	7.01	-0.01
"Apr 16, 2015"	0.003002	0.003063	0.003063	0.002845	16.41	-0.02
"Apr 15, 2015"	0.003063	0.002999	0.003162	0.002942	4.46	0.02
"Apr 14, 2015"	0.002999	0.003076	0.003144	0.00291	5.92	-0.03
"Apr 13, 2015"	0.003076	0.003399	0.003399	0.00295	9.00	-0.10
"Apr 12, 2015"	0.003399	0.003546	0.00355	0.003371	2.33	-0.04
"Apr 11, 2015"	0.003546	0.003426	0.003607	0.003331	7.18	0.04
"Apr 10, 2015"	0.003426	0.003095	0.003652	0.003017	13.14	0.11
"Apr 09, 2015"	0.003095	0.003088	0.00312	0.00293	4.24	0.00
"Apr 08, 2015"	0.003088	0.003105	0.003328	0.00295	7.73	-0.01
"Apr 07, 2015"	0.003105	0.003105	0.003241	0.002811	78.93	0.00
"Apr 06, 2015"	0.003105	0.0034	0.003509	0.003	40.35	-0.09
"Apr 05, 2015"	0.0034	0.003372	0.0036	0.00285	166.76	0.01
"Apr 04, 2015"	0.003372	0.0035	0.0039	0.002809	162.54	-0.04
"Apr 03, 2015"	0.0035	0.003874	0.00401	0.00343	120.10	-0.10
"Apr 02, 2015"	0.003874	0.00405	0.004156	0.00371	81.92	-0.04
"Apr 01, 2015"	0.00405	0.003691	0.0043	0.003673	107.27	0.10
"Mar 31, 2015"	0.003691	0.00366	0.0043	0.0034	208.81	0.01
"Mar 30, 2015"	0.00366	0.00286	0.003991	0.00286	71.78	0.28
"Mar 29, 2015"	0.00286	0.003191	0.003258	0.00286	6.18	-0.10
"Mar 28, 2015"	0.003191	0.003232	0.003396	0.003108	8.43	-0.01
"Mar 27, 2015"	0.003232	0.002975	0.003286	0.00295	12.97	0.09
"Mar 26, 2015"	0.002975	0.00313	0.003153	0.002941	10.97	-0.05
"Mar 25, 2015"	0.00313	0.002819	0.00316	0.00278	10.02	0.11
"Mar 24, 2015"	0.002819	0.00282	0.002979	0.00273	5.81	0.00
"Mar 23, 2015"	0.00282	0.002948	0.002948	0.00277	7.30	-0.04
"Mar 22, 2015"	0.002948	0.00286	0.003139	0.00279	17.26	0.03
"Mar 21, 2015"	0.00286	0.002453	0.002877	0.002441	9.64	0.17
"Mar 20, 2015"	0.002453	0.002634	0.002634	0.002352	15.64	-0.07
"Mar 19, 2015"	0.002634	0.002452	0.002634	0.00239	38.10	0.07
"Mar 18, 2015"	0.002452	0.002604	0.002659	0.00245	60.38	-0.06
"Mar 17, 2015"	0.002604	0.0028	0.00285	0.002582	59.96	-0.07
"Mar 16, 2015"	0.0028	0.002398	0.002975	0.002374	112.53	0.17
"Mar 15, 2015"	0.002398	0.002355	0.00284	0.002331	73.38	0.02
"Mar 14, 2015"	0.002355	0.002223	0.002578	0.00208	94.79	0.06
"Mar 13, 2015"	0.002223	0.0024	0.0024	0.00218	71.69	-0.07
"Mar 12, 2015"	0.0024	0.002409	0.002428	0.002222	74.58	0.00
"Mar 11, 2015"	0.002409	0.002717	0.00282	0.00221	113.55	-0.11
"Mar 10, 2015"	0.002717	0.002153	0.00283	0.00198	227.77	0.26
"Mar 09, 2015"	0.002153	0.001801	0.002357	0.001695	167.43	0.20
"Mar 08, 2015"	0.001801	0.00168	0.001873	0.00165	63.65	0.07
"Mar 07, 2015"	0.00168	0.00178	0.00183	0.00168	33.48	-0.06
"Mar 06, 2015"	0.00178	0.001716	0.001922	0.00166	137.76	0.04
"Mar 05, 2015"	0.001716	0.001523	0.00172	0.0015	86.78	0.13
"Mar 04, 2015"	0.001523	0.001491	0.001527	0.001401	43.36	0.02
"Mar 03, 2015"	0.001491	0.00157	0.001571	0.00145	40.17	-0.05
"Mar 02, 2015"	0.00157	0.001657	0.001667	0.00145	42.93	-0.05
"Mar 01, 2015"	0.001655	0.00169	0.00169	0.001605	23.73	0.00
"Feb 28, 2015"	0.001649	0.001523	0.00175	0.0015	87.08	0.11
"Feb 27, 2015"	0.001481	0.001523	0.001598	0.00145	71.44	-0.03
"Feb 26, 2015"	0.001523	0.00156	0.00162	0.00145	30.80	-0.02
"Feb 25, 2015"	0.00156	0.001467	0.001589	0.00135	15.73	0.06
"Feb 24, 2015"	0.001467	0.001421	0.001671	0.001401	34.15	0.03
"Feb 23, 2015"	0.001421	0.001309	0.001504	0.001276	29.91	0.09
"Feb 22, 2015"	0.001309	0.001248	0.001313	0.001123	30.41	0.05
"Feb 21, 2015"	0.001248	0.001267	0.001273	0.001208	25.45	-0.01
"Feb 20, 2015"	0.001263	0.00118	0.001275	0.001133	33.58	0.08
"Feb 19, 2015"	0.001171	0.001052	0.001242	0.00105	24.12	0.14
"Feb 18, 2015"	0.001027	0.001042	0.00105	0.000978	5.98	-0.01
"Feb 17, 2015"	0.001042	0.001072	0.001088	0.001031	9.37	-0.03
"Feb 16, 2015"	0.001072	0.001082	0.001099	0.001064	2.83	-0.01
"Feb 15, 2015"	0.001082	0.001085	0.001099	0.001041	6.21	0.00
"Feb 14, 2015"	0.001085	0.001091	0.001104	0.001063	17.40	-0.01
"Feb 13, 2015"	0.001091	0.001112	0.001131	0.001075	8.02	-0.02
"Feb 12, 2015"	0.001112	0.001058	0.00118	0.00104	33.44	0.05
"Feb 11, 2015"	0.001058	0.001106	0.001148	0.00105	23.44	-0.04
"Feb 10, 2015"	0.001106	0.001166	0.001171	0.00107	8.44	-0.05
"Feb 09, 2015"	0.001166	0.001192	0.001192	0.001135	5.14	-0.01
"Feb 08, 2015"	0.001177	0.00121	0.001247	0.001157	4.25	-0.03
"Feb 07, 2015"	0.00121	0.001231	0.001252	0.001181	5.29	-0.01
"Feb 06, 2015"	0.001218	0.001258	0.001268	0.00119	3.43	-0.03
"Feb 05, 2015"	0.001256	0.00128	0.001295	0.00124	5.00	-0.02
"Feb 04, 2015"	0.001284	0.0013	0.00131	0.001208	8.71	-0.01
"Feb 03, 2015"	0.0013	0.00126	0.0013	0.001219	64.80	0.03
"Feb 02, 2015"	0.00126	0.001345	0.001345	0.001229	29.06	-0.06
"Feb 01, 2015"	0.001345	0.001318	0.001358	0.001281	11.41	0.02
"Jan 31, 2015"	0.001318	0.001302	0.00134	0.001278	19.06	0.01
"Jan 30, 2015"	0.001302	0.00135	0.00139	0.001263	54.74	-0.04
